umbrella_id	xtrop	human	mouse	rat	zebrafish	chicken	drosphila	worm
482633	448140	3491	16007	83476	553273	429089		
482643	100494064	2735	14632	140589	352930	396045		
482653	549779	7546	22772	361096	570746	428021		
482653	549779	7546	22772	361096	58077	428021		
482663	780228	7480	22410	315294	30308			
482673	780390	5291	74769	85243	100002263	424826		
482682	100101742	93986	114142	500037	555242	769935		
482692	780302	256691	71738	309410	556154	427247		
482692	780302	256691	71738	309410	798369	427247		
482701	100038053	5567	18749	293508	393998	424542		
482701	100038053	5567	18749	293508	563147	424542		
482710	394853	4193	17246	314856	30637	395609		
482720	100038079	1874	104394	100360427	406741	769430		
482730	549432	3231	15429	288151		101750316		
482739	448464	5077	18505	114502	100150137	374127		
482739	448464	5077	18505	114502	30532	374127		
482749	394503	983	12534	54237	80973	396252	34411	
482758	100135014	3001	14938	266708	795070	395108		
482767	100488307	7786	26404	25579	404626	101750914		
482767	100488307	7786	26404	25579	404626	424876		
482776	100493839	343472	104382	65050	100001699	107053959		
482786	395056	1046	12592	302400	798281	395320		
482796	496478	839	12368	83584	552927	395477		
482796	496478	839	12368	83584	791531	395477		
482806	100485005	6403	20344	25651	796481	424364		
482812	548592	481	11931	25650	64267	396529		
482812	548592	481	11931	25650	64273	396529		
482821	394807	9589	60532	499020	334058	421588		
482831	100134993	2191	14089	192203	565888	424186	44514	
482840	548506	4313	17390	81686	337179	386583	35997	
482850	493399	161742	114715	296072	406513	423292		
482856	100496308	7161		362675	368221	419382		
482865	100101709	5617	19109	24683	791526	396453	48569	
482875	548468	57085	11610	298646	793937	419491		
482884	100495014	5069	18491			417245		
482890	100126208	166336	243548	312563	368250	771427		
482890	100126208	166336	243548	312563	777736	771427		
482900	100151730	10550	65106	66028	436790	426074		
482900	100151730	10550	65106	66028	450076	426074		
482910	100038199	7936	27632	294258	436648	100859071		
482919	448129	6425	54612	309377	117510	423838		
482929	496586	4087	17126	29357	30639	395247		
482939	594956	6574	20515	81826	321541	426250		
482939	594956	6574	20515	81826	406458	426250		
482949	780314	7376	22260	58851				
482958	619367	4688	17970	364018	562473	424445		
482967	496861		11522	24172				
482975	100486655	7916	53761	294250	394248			
482985	100496800	8074	64654	170583	494456	428104		
482992	100490156	100132074	329934	313558	561541	100857767		
482992	100490156	100132074	329934	313558	566899	100857767		
483001	493294	9123	80879	80878	327276	395383		
483011	100492474	2734	20340	29476		396492	40382	
483017	549893	10643	140488	312320	30967	420617		
483026	100036654	3321	78908	295325	557878	418451		
483035	100493714	1493	12477	63835	100004384	424106		
483041	548862				567411			
483048	100038171	486	11936	29639	794522	419770		
483057	549788	652	12159	25296	30612	396165		
483067	100494129	5523	19054	363122	565849	424733		
483084	100487449	4306	110784	25672	562171	374131		
483093	100101801	3590	16157		334010	693251		
483098	493368	55156	74252	294948	494066	429406		
483107	100490498	3645	23920	60663		100857811		
483107	100490498	3645	23920	60663		395408		
483116	549054	1112	71375	314374	555843	423402		
483135	100144687	5468	19016	25664	557037	373928		
483145	100101705	4990	20476	314221	394080	395843		
483145	100101705	4990	20476	314221	553611	395843		
483154		7007	21683	300653	561355	395686		
483163	100485449	861	12394	50662	58126	396152		
483173	100486226	5454	18992	29588	30397	107053103		
483173	100486226	5454	18992	29588	30547	107053103		
483182	100493801	2324	14257	114110	30121	395742		
483192	549466	8820	15209	498575	30620	395864		
483202	116408310	10563	55985	498335	101886937	109648311		
483208	100497218	4838	18119	294503	30292	395205		
483215	594921	2244	110135	24366	337315	373926		
483225	100488508	3142	15284	364069	327096	107052956		
483232	100170185	54345	20672	311723	797246	374200		
483241	101733863	3207	15396	103692131	30382	395327		
483241	101733863	3207	15396	103692131	58061	395327		
483251	116407953	6666	20667	689988	562381	777179		
483260	100486886	11141	331461	317553		427993		
483273	100489692	55243	170643	310695	100170816	425302		
483273	100489692	55243	170643	310695	405804	425302		
483281	100496342	930	12478	365367				
483287	613105	9611	20185	54299	393246	417598		
483296	100486218	10010	21353	252961	767660	424190	33684	
483305	394817	1045	12591	66019		374205		
483314	779756	3164	15370	79240	431720	100857380		
483323	100496408	2660	17700	29152	798441	373964	43811	
483330	100490648	3651	18609	29535	30721	771348		
483337	100038200	9603	18025	312331	406512			
483343	448144	10856	20174	292907	317678	107051177		
483360	779974	84929	98970	311861	567525	427762		
483369	100038040	2669	14579	297902	560566	404771	36064	
483378	493289	1487	13016	29382	65229	422904		
483388	100486895	5986	19719	60433	414848	395789		
483398	496729	10981	67844	365042	100000199	421616	35940	
483398	496729	10981	67844	365042	378969	421616	35940	
483408	100494429	5310	18763	24650	100149562	416553		
483408	100494429	5310	18763	24650	565697	416553		
483417	493415	6664	20666	84046	30602	396104		
483417	493415	6664	20666	84046	30603	396104		
483426	100101786	5865	69908	81755	557482	424636		
483435	779759	57468	57138	171373		777252		
483444	448420	57045	65960	363294	259304	374024		
483444	448420	57045	65960	363294	84037	374024		
483454	780089	658	12167	310914	100149664	396030		
483454	780089	658	12167	310914	30742	396030		
483464	100036603	50846	13363	84380	558147	107055407		
483474	779862	51655	19416	64455	393504	416507		
483483	100497890	651	110075	25667	777717	422581		
483493	100487116	7423	22340	89811				
483499	394749	2023	13806	24333	334116	396017		
483499	394749	2023	13806	24333	393668	396017		
483509	100494008	2103	26380	299210	407693	771938		
483519	100216193	3607	68837	303753	324141	427798		
483529	100486221	1439	12983	171081	100135062	771315		
483537	100491926	4343	17454	310756		419872		
483543	100144638	51701	18099	497961	405892	417669		
483553	100491500	7101	21907	684085	445214	396082		
483563	493388	7879	19349	29448	393902	416016		
483573	549337	4825	18096	65193	436748	395752		
483579	550007	9910	29809	304914	555272	424438		
483588	100492309	8823	80903	60464	692065	422330		
483598	548575	1009	12552	84407	30461	415797		
483608	100497838	5163	228026	116551	555840	425972	38017	
483617	100494112	25769	76376	84550	751686	414891		
483623	101732855	8809	16182	301365		418717		
483629	100038157	733	69379	296545	393837	770691		
483636	448549	9104	19733	25106	403070	395480	40368	
483645	448174	55810	60611	502886	558490	418259		
483654	101734257	3204	15404	500126		395290		
483663	100496893	2128	14028	103690342	30499	428434		
483673	100217328	2259	14169	63851	497642	395554		
483683	100492432	7010	21687	89804	30747	427368		
483692	780226	7849	18510	81819	60637			
483702	496777	5443	18976	24664	100034412	422011		
483702	496777	5443	18976	24664	353221	422011		
483711	100036599	3717	16452	24514	30298	374199		
483711	100036599	3717	16452	24514	30307	374199		
483720	448039	1025	107951	362110	321602	417226	37586	
483730	549495	8324	14369	100360552	30369	374060		
483730	549495	8324	14369	100360552	30412	374060		
483739	394921	10568	20531	84395	359838	395131		
483739	394921	10568	20531	84395	58148	395131		
483749	100038172	3716	16451	84598	30280	395681		
483759	100493588	23418	170788	304825	560942	424352		
483769	100485234	55504	29820	290300	559725	418943		
483775	780290	340784	15373	293537	108191768	429199		
483775	780290	340784	15373	293537	60310	429199		
483785	780300	1032	12581	494444	100333252	429104		
483794	100498061	2668	14573	25453	101885082	395569		
483794	100498061	2668	14573	25453	79379	395569		
483801	100144708	842	12371	58918	492763	426970		
483811	100101707	55971	66898	304282	387261	416437		
483811	100101707	55971	66898	304282	550528	416437		
483821	100489152	22801	319480	315744	541475	415560		
483821	100489152	22801	319480	315744	567175	415560		
483831	493335	10296	59003	298982	321575	426024		
483841	733448	94234	15220	64826	100537750	107052626		
483841	733448	94234	15220	64826	405843	107052626		
483850	394838	30851	76281	360564	406779	417605		
483860	549156	57819	27756	684148				
483869	100144639	1855	13542	83721	560032	419416		
483869	100144639	1855	13542	83721	569863	419416		
483878	780389	4209	17261	81518	30580	431059		
483888	100134994	687	16601	117560	565869	770238		
483903	733849	91	11479	29381	30183	768878		
483903	733849	91	11479	29381	559222	768878		
483913	100170151	4778	18022	366998	317765			
483923	100489988	6913	21384	295315	246222	418313		
483933	100144640	55553	20679	293165	567154	423068		
483939	100486727	170302	11878	317268	100329907	107057587	40061	
483939	100486727	170302	11878	317268	30657	107057587	40061	
483949	446220	10460	21335	360962	321283	422899		
483959	100487609	3758	56379	24521	386933	428236		
483969	100488117					776271		
483977	548840	284695	54367		571228	424512		
483982	496545	6597	20586	171379	353295	395932		
483992	100486502	5924	19418	114513	553520	100859132		
483992	100486502	5924	19418	114513	558859	100859132		
484002	394888	5515	19052	24672	393885	416318		
484002	394888	5515	19052	24672	550585	416318		
484011	100216172	92	11480	29263	100331014	396324		
484011	100216172	92	11480	29263	553359	396324		
484021	448086	3276	15469	60421	321974	425989		
484031	100329112	3480	16001	25718		395889		
484040	549053	840	12369	64026	553634	423901		
484049	100495594	4878	230899	24602	321442	395765		
484059	548443	364	11832	29171	334529	426892		
484068	780297	8065	75717	64624	100006147	418969	43434	
484068	780297	8065	75717	64624	327215	418969	43434	
484078	595036	378	11843	79120	445196	769725		
484078	595036	378	11843	79120	550402	769725		
484087	448447	5080	18508	25509	30567	395943	43833	
484087	448447	5080	18508	25509	60639	395943	43833	
484097	100491282	54361	22417	84426	30123	395561	34007	
484097	100491282	54361	22417	84426	791993	395561	34007	
484107	100485184	6778	20852	362896	337413	100859196		
484116	100144688	6927	21405	24817	266961	416967		
484126	100485387	5916	19411	685072	100034753	107051537		
484126	100485387	5916	19411	685072	30606	107051537		
484136	100127182	347252	75426	366366				
484145	100491330	4158	17200	282839	353152	428516		
484152	100101710	64881	219257	306081	100007362	428063		
484161	100038081	6942	21411	366964	100006417	417980		
484167	100144709	208	11652	25233	378972	101750560		
484167	100144709	208	11652	25233	378972	373973		
484177	100498202	5596	225724	54268	406782	415419		
484186	100145111	3549	16147	84399	30299	395801		
484186	100145111	3549	16147	84399	619520	395801		
484196	407956	4673	53605	89825	368260	417864		
484206	100127183	340547	78789	315920		414795		
484213	594931	5341	56193	364206	393814	395669		
484223	100493282	94	11482	25237	266753	100857446		
484233	549339	1058	12615	298850	100302659	100113359		
484242	100101683	56005	28106	501282	436753	420161		
484247	448641	93	11481	25366	30457	374213		
484257	100489722	28512	69721	305751	100002175	420654		
484266	100125197	51384	93735	500047	791563	427856		
484276	100144641	11149	23828	365603	415107	408032	33083	
484285	431679	7157	22059	24842	30590	396200		
484294	395066	64321	20671		30544	428534		
484304	100486805	84439	214305	362781	100002738	423448		
484312	100496739	6548	20544	24782	101885761	419580		
484312	100496739	6548	20544	24782	795135	419580		
484321	100038082	7976	14365	266715	565921	395572		
484321	100038082	7976	14365	266715	567746	395572		
484331	780024	2258	14168	84488	403003	414831		
484331	780024	2258	14168	84488	492758	414831		
484341	100036643	23542	60597	315220	561262			
484347	548446	760	12349		387526	396257		
484356	493316	7779	22782	58976	100038803	421377		
484356	493316	7779	22782	58976	393853	421377		
484366	100491004	4782	18029	29228	100005568	396208		
484375	100038201	10265	54352	498918		770775		
484384	100486760	93035	192190	314917	569261			
484390	394825	5214	56421	60416		428411		
484399	100038083	80863	260297	406167	559734			
484415	100486941	6584	20520	29726	799908	416328		
484424	100494161	256297	19213	117034	368662	107052623		
484434	100101788	23531	67468	303439	641478	417397	32561	
484440	100488267	56654	18146	296562	794093	770620		
484446	595087	2335	14268	25661	100005469	396133		
484446	595087	2335	14268	25661	334613	396133		
484456	100493487	5241	18667	25154	569575	396198		
484465	100217327	2254	14180	25444	101883614	378917		
484474	100497774	2693	208188	84022		378911		
484480	100144642	91851	83453	363455		373985		
484486	496871	9694	66736	362905	407073	420273		
484494	100038202	5154	18590	25266	378480	374196		
484494	100038202	5154	18590	25266	767790	374196		
484504	100491290	390874	246086	120093758	100332965	100857312		
484504	100491290	390874	246086	120093758	565854	100857312		
484510	100485632	9043	70834	360600		422095		
484516	100485587	5100	18530	64865	30456	428065		
484526	100038084	84504	14912	309095	565782	395591		
484532	100487606	7424	22341	114111	403049	422573		
484542	100101711	26585	23892	50566	100005728	395826		
484542	100101711	26585	23892	50566	405778	395826		
484552	407873	6657	20674	499593	378723	396105		
484562	100038240	5286	18704	361632	571356	423070		
484571	100170180	10498	59035	363026	445251			
484581	100491785	94233	30044	192223	352918	423609		
484591	100495587	1004	12563	25409	541393	414842		
484601	100101766	5600	19094	689314	415185	417739		
484610	549897	262	11702	81640	792097	421755		
484620	100489259	10232	56047	60333		416534		
484626	100037914	4284	17339	25480	445140	374124	39933	
484626	100037914	4284	17339	25480	553420	374124	39933	
484635	100497467	2623	14460	25172	30481	107050548		
484635	100497467	2623	14460	25172	564960	107050548		
484645	100101712	2295	14238	364707		100857760		
484654	548525	6935	21417	25705	100004929	396029		
484654	548525	6935	21417	25705	114425	396029		
484662	100494324	5396	18933	266813	337089	373941		
484662	100494324	5396	18933	266813	406431	373941		
484668	100101713	5089	18515	406164	58136			
484685	493210	4093	55994	85435	445564	395543		
484694	100495812	2488	14308	25447	402919	374108		
484704	100216016	23315	77031	311651	494043	419356		
484717	100038184	9886	69288	309722	100537290	423664		
